diferencia_nivel_dB,incremento_total_dB
17.474949899799597,0.07698996746469862
17.51503006012024,0.0762888867026063
17.55511022044088,0.07559413467056462
17.595190380761522,0.0749056552372934
17.635270541082164,0.07422339275139875
17.675350701402806,0.07354729203758939
17.715430861723448,0.07287729839292773
17.755511022044086,0.07221335758309247
17.795591182364728,0.07155541583867038
17.83567134268537,0.07090341985147632
17.87575150300601,0.0702573167708907
17.915831663326653,0.06961705420021962
17.955911823647295,0.06898258019308517
17.995991983967937,0.06835384324983543
18.036072144288575,0.06773079231397681
18.076152304609217,0.06711337676863138
18.11623246492986,0.06650154643301842
18.1563126252505,0.06589525155895842
18.196392785571142,0.0652944428273994
18.236472945891784,0.06469907134496707
18.276553106212425,0.06410908864053987
18.316633266533067,0.0635244466618457
18.356713426853705,0.0629450977720802
18.396793587174347,0.062370994746550265
18.43687374749499,0.06180209076933678
18.47695390781563,0.0612383394299889
18.517034068136272,0.060679694720228564
18.557114228456914,0.060126111030688115
18.597194388777556,0.059577543147664364
18.637274549098194,0.05903394624989864
18.677354709418836,0.05849527590537584
18.717434869739478,0.057961488068148964
18.75751503006012,0.05743253907518489
18.79759519038076,0.05690838564323175
18.837675350701403,0.056388984865707696
18.877755511022045,0.05587429420961376
18.917835671342683,0.05536427151246681
18.957915831663325,0.05485887497925301
18.997995991983966,0.05435806317940871
19.03807615230461,0.05386179504381458
19.07815631262525,0.0533700298618214
19.118236472945892,0.05288272727828294
19.158316633266534,0.052399847290628514
19.198396793587175,0.05192135024594015
19.238476953907814,0.051447196838058415
19.278557114228455,0.05097734810471148
19.318637274549097,0.05051176542466166
19.35871743486974,0.05005041051487087
19.39879759519038,0.049593245427689704
19.438877755511022,0.049140232548071476
19.478957915831664,0.04869133459079314
19.519038076152302,0.04824651459771481
19.559118236472944,0.04780573593504477
19.599198396793586,0.04736896229063177
19.639278557114228,0.04693615767127478
19.67935871743487,0.04650728640005654
19.71943887775551,0.04608231311369195
19.759519038076153,0.045661202759900675
19.79959919839679,0.04524392059479579
19.839679358717433,0.0448304321802942
19.879759519038075,0.044420703381549076
19.919839679358716,0.044014700364392895
19.95991983967936,0.04361238959281047
20.0,0.043213737826425784
