r_sobre_r0,plano,cilindrico,esferico
5.499165275459099,1.0,0.18184578020643594,0.03306788777888741
5.510851419031719,1.0,0.1814601635867919,0.03292779096894527
5.522537562604341,1.0,0.18107617896009673,0.032788582586788975
5.534223706176961,1.0,0.18069381598793366,0.032650255136281225
5.545909849749583,1.0,0.18031306441902467,0.032512801200179346
5.557595993322204,1.0,0.1799339140883148,0.03237621343914105
5.569282136894825,1.0,0.17955635491606714,0.03224048459074467
5.580968280467446,1.0,0.17918037690696978,0.03210560746852375
5.592654424040067,1.0,0.17880597014925373,0.03197157496101582
5.604340567612688,1.0,0.17843312481382187,0.03183838003082493
5.616026711185309,1.0,0.17806183115338883,0.03170601571369795
5.62771285475793,1.0,0.17769207950163154,0.03157447511761415
5.639398998330551,1.0,0.1773238602723505,0.031443751421888086
5.651085141903172,1.0,0.17695716395864106,0.031313837876285375
5.6627712854757934,1.0,0.17659198113207547,0.0311847278001513
5.674457429048414,1.0,0.17622830244189466,0.0310564145815519
5.686143572621035,1.0,0.1758661186142102,0.030928891676427452
5.697829716193656,1.0,0.17550542045121595,0.030802152607758086
5.709515859766277,1.0,0.17514619883040936,0.030676190964741286
5.721202003338898,1.0,0.1747884447038226,0.030551000401981245
5.732888146911519,1.0,0.17443214909726265,0.030426574638689672
5.74457429048414,1.0,0.17407730310956118,0.03030290745789804
5.756260434056761,1.0,0.17372389791183293,0.030179992705680957
5.767946577629383,1.0,0.17337192474674384,0.030057824290390604
5.779632721202003,1.0,0.1730213749277874,0.02993639618190198
5.791318864774625,1.0,0.1726722398385702,0.029815702410868707
5.803005008347245,1.0,0.17232451093210588,0.029695737067989475
5.814691151919867,1.0,0.1719781797301177,0.02957649430328467
5.826377295492487,1.0,0.17163323782234957,0.02945796832538321
5.838063439065109,1.0,0.17128967686588503,0.029340153400819313
5.849749582637729,1.0,0.1709474885844749,0.02922304385333917
5.861435726210351,1.0,0.1706066647678724,0.02910663406321719
5.873121869782971,1.0,0.1702671972711768,0.028990918466581844
5.884808013355593,1.0,0.1699290780141844,0.028875891554750767
5.896494156928214,1.0,0.16959229898074743,0.028761547873575228
5.908180300500835,1.0,0.1692568522181407,0.028647882022793527
5.919866444073456,1.0,0.16892272983643541,0.028534888655393345
5.931552587646077,1.0,0.16858992400788067,0.028422562476982976
5.943238731218698,1.0,0.16825842696629212,0.02831089824517106
5.954924874791319,1.0,0.167928231006448,0.028199890768954964
5.96661101836394,1.0,0.16759932848349188,0.028089534908117414
5.978297161936561,1.0,0.16727171181234293,0.027979825572631505
5.989983305509182,1.0,0.1669453734671126,0.0278707577220737
6.001669449081803,1.0,0.1666203059805285,0.027762326365044943
6.013355592654424,1.0,0.1662965019433648,0.027654526558599533
6.025041736227045,1.0,0.16597395400387918,0.0275473534076818
6.036727879799666,1.0,0.16565265486725664,0.027440802064570446
6.048414023372287,1.0,0.16533259729505934,0.02733486772833026
6.060100166944908,1.0,0.1650137741046832,0.02722954564427142
6.071786310517529,1.0,0.16469617816882046,0.02712483110341585
6.08347245409015,1.0,0.16437980241492867,0.02702071944197099
6.095158597662771,1.0,0.16406463982470557,0.026917206040810365
6.106844741235393,1.0,0.16375068343357024,0.026814286324961335
6.118530884808013,1.0,0.16343792633015006,0.026711955763099562
6.130217028380635,1.0,0.1631263616557734,0.026610209867050184
6.141903171953255,1.0,0.16281598260396848,0.026509044191295763
6.153589315525877,1.0,0.16250678241996744,0.026408454332490637
6.165275459098497,1.0,0.16219875440021664,0.026308435928981792
6.176961602671119,1.0,0.16189189189189188,0.026208984660336013
6.188647746243739,1.0,0.16158618829241975,0.026110096246873334
6.200333889816361,1.0,0.16128163704900378,0.026011766449206584
6.212020033388982,1.0,0.1609782316581564,0.02591399106778707
6.223706176961603,1.0,0.16067596566523606,0.025816765942456115
6.235392320534224,1.0,0.16037483266398928,0.025720086952002563
6.247078464106845,1.0,0.16007482629609834,0.025623950013726058
6.258764607679466,1.0,0.15977594025073352,0.025528351083005968
6.270450751252087,1.0,0.15947816826411076,0.025433286152876024
6.282136894824708,1.0,0.15918150411905393,0.025338751253604387
6.293823038397329,1.0,0.15888594164456235,0.02524474245227927
6.30550918196995,1.0,0.15859147471538257,0.025151255852399832
6.317195325542571,1.0,0.15829809725158564,0.02505828759347246
6.328881469115192,1.0,0.15800580321814825,0.024965833850612185
6.340567612687813,1.0,0.15771458662453922,0.024873890834149287
